label,review
0,关于送餐，速度我已经无力吐槽了！！！一个半小时，一个半小时，一个半小时……
0,不喜欢这个口味儿
0,口味一般！蕨菜用塑料袋装的，感觉很不好，为什么不用小碗装呢？以后不会吃了
0,时间过长，最后也没有得到5折优惠啊！
0,单加的青菜里有根头发
0,点的超辣，结果是不辣的，而且等了一个多小时才到。真忍了。
0,完了两个小时，不能接受
0,水平有限没问题，但不应该少给东西啊！俺单点的鸭肠呢？
0,"太臭了,真的"
0,"快递小哥坚持送到位，表扬一下。,螺狮粉味道太一般。"
0,11点以前就定的餐，做了1小时48分钟，呵呵，我只想说：拜拜！！！
0,"外卖骑士将近两小时送到,而且还要我下去取餐"
0,"味道好一般哦,配料不丰富"
0,"恶心…要吐了…直接扔了,一万年才到。"
0,送了两个多小时！大家吃饭我工作，大家开工了，我端一碗臭臭的螺狮粉，想想什么感受吧！快递大哥态度很好不停道歉，只能说百度系统流程都太烂，不规划好路线两个小时十单都送不完，就是这结果。说说菜品，粉不错，鸭肠不好一股没处理好的味儿，鸭掌还行，绿豆汤送到都撒了一半。
0,少一个卤蛋
0,绿豆汤馊了！！！！！！我明天铁定拉肚子！
0,味道太不咋的了
0,"我能说我没有吃过这么。。。。算了一人一口味,等了一个多小时真的太失望了。第一次吃也是最后一次了。。。"
0,味道依然很好，送餐等了一个半小时…
0,"吃出一个毛发,和一堆不知道是什么的东西。。"
0,一个半小时送到，粉都砣在一起了，很无语
0,除了时间慢没别的不好
0,速度满，十一点四十下的单，一点半到的菜叶都是黄的，我也是醉了，送餐员满头大汗，我是心疼了
0,家里人说有股臭臭的味道~
0,送餐时间还是比较久
0,下了单说一个小时之后送，过了一个小时送餐员打电话又说晚15分钟，而且态度不好！味道也一般，跟小螺号比差远了，再也不点了
0,送餐太慢，导致粉都坨了
0,味道没店里的好。订单少送一个绿豆沙，发票的单子的价格也是错的，懒得再打电话，送了1个小时20分钟才送到，再也不吃他家外卖了
0,少了绿豆沙，最近是怎么了，钱都网上付了可老是少东西，外卖送来的的点菜单上就没打上绿豆沙
0,"太难吃,点了绿豆沙也没给我。。。坑"
0,粉很好吃，但是订了卤蛋却没有。
0,送了快两个钟头才到……
0,粉很好吃，就是配送员找不到位置还一直埋怨，送来时已经坨了！
0,"排骨不好吃～还都是色素～量少的可怜～58元的菜啊,只有七块排骨～一点味道没有～肉很干～坑死了！还招牌菜呢！真不怕砸了招牌！"
0,饺子本来味道不错，也不是第一次订了，但是这次这包装弄成这样太气人了，一种馅的饺子我要了好几份，竟然全都装在了一个盒里挤着，到我这的时候饺子都被挤的分不开了，拿筷子一夹就烂了，倒出来以后就是一个包装盒的形状，分都分不开，就不能多装一个盒子么，本来饺子这种东西就容易陀在一起，这么多饺子还挤在一个盒里，到了我这还能吃么
0,肉越来越少了，说是纯瘦，其实也有肥肉
0,送餐速度太慢了，几百米将近半个小时才送到，油泼面都没法吃了……很不满意
0,油泼面没熟，都是粘的，坨一大疙瘩了。
0,你们的菜品质量已经刷新新的下降高度，店家你们知道吗？这么好的地方美食你们忍心做成这样吗？
0,电话投诉三次没人理！！！百度服务太差！！！系统错误也没个说话，明明点了两份就送一份，半个月了，每次都说尽快回复，至今没接到过百度电话！！！
0,麻辣羊血不好吃
0,谢谢！速度很快辛苦了！
0,和以前的大不一样了，不怎么好吃
0,满三十为啥没优惠了。
0,连双筷子都没有，明明点的葡萄汁结果送来的是酸梅汤，也真是无语了！
0,不吃辣，都给的我们辣
0,鸡蛋都坏了，凉菜也洒了
0,差的无法形容，我花18元买的羊肉汤，结果拿来里面就一块肉。粉丝也就那么几根。从来没见过这么坑爹的商家了，简直像别人吃剩下的给我送来的？恶心的要命，卤蛋也是不新鲜的？这个好在没几元钱啊！等倒闭吧你们
0,外送员很赞，商家能不能仔细看订单啊！点的干拌面送来的是汤面，说了粉汤羊血要多加辣椒送来的一点儿辣没有！！
0,味道可以试试
0,不怎么地'，凉的，吃完恶心
0,"羊汤也太次了,哪有放油菜的,服了"
0,肉夹馍没送来，告诉我十分钟内送到，可是二十分钟了还没到
0,肉夹馍肉太少
0,以前几乎天天吃，现在调料什么都不放，
0,昨天订凉皮两份，什么调料都没有放，就放了点麻油，特别难吃，丢了一份，再也不想吃了
0,"凉皮太辣,吃不下都"
0,本来迟到了还自己点！！！
